,ticker,Adj Close,date,sector,numpat_total,lda_avg_similarity_5_avg,lda_avg_similarity_10_avg,lda_avg_similarity_20_avg,bow_avg_similarity_5_avg,bow_avg_similarity_10_avg,bow_avg_similarity_20_avg,nw,nb,nt,nwc,nov,lda_avg_similarity_5_max,lda_avg_similarity_10_max,lda_avg_similarity_20_max,bow_avg_similarity_5_max,bow_avg_similarity_10_max,bow_avg_similarity_20_max
123,CHD,-0.0006380823469044,2010-07-01,,,,,,,,,,,,,,,,,,,
124,CHD,-0.0006381946711372,2010-07-02,,,,,,,,,,,,,,,,,,,
125,CHD,0.0020754756815164,2010-07-06,,,,,,,,,,,,,,,,,,,
126,CHD,0.0116314018014143,2010-07-07,,,,,,,,,,,,,,,,,,,
127,CHD,0.0132308923499493,2010-07-08,,,,,,,,,,,,,,,,,,,
128,CHD,0.0055962557571314,2010-07-09,,,,,,,,,,,,,,,,,,,
129,CHD,0.0003090974490276,2010-07-12,,,,,,,,,,,,,,,,,,,
130,CHD,0.0112811784740891,2010-07-13,,,,,,,,,,,,,,,,,,,
131,CHD,0.0055014014903309,2010-07-14,,,,,,,,,,,,,,,,,,,
132,CHD,0.0030392529182441,2010-07-15,,,,,,,,,,,,,,,,,,,
133,CHD,-0.016363679794078,2010-07-16,,,,,,,,,,,,,,,,,,,
134,CHD,0.0135554530384276,2010-07-19,,,,,,,,,,,,,,,,,,,
135,CHD,0.0179328288287781,2010-07-20,,,,,,,,,,,,,,,,,,,
136,CHD,-0.020603308757728,2010-07-21,,,,,,,,,,,,,,,,,,,
137,CHD,-0.0003046687902097,2010-07-22,,,,,,,,,,,,,,,,,,,
138,CHD,0.0096067242416841,2010-07-23,,,,,,,,,,,,,,,,,,,
139,CHD,0.0178217131809328,2010-07-26,,,,,,,,,,,,,,,,,,,
140,CHD,0.0026710384963921,2010-07-27,Consumer Staples,395.0,0.0470703451640583,0.1021468514361878,0.1314911683843385,0.0943558972504049,0.1095875150294233,0.1047548242885688,0.0,2.0,3.0,91.0,0.9500054717063904,0.0470703451640583,0.1021468514361878,0.1314911683843385,0.0943558972504049,0.1095875150294233,0.1047548242885688
141,CHD,-0.0065118803346112,2010-07-28,,,,,,,,,,,,,,,,,,,
142,CHD,-0.009682430867967,2010-07-29,,,,,,,,,,,,,,,,,,,
143,CHD,-0.0031588667330016,2010-07-30,,,,,,,,,,,,,,,,,,,
144,CHD,0.002263692714318,2010-08-02,,,,,,,,,,,,,,,,,,,
145,CHD,-0.0230355250937438,2010-08-03,,,,,,,,,,,,,,,,,,,
146,CHD,0.0098629856291228,2010-08-04,,,,,,,,,,,,,,,,,,,
147,CHD,-0.0485277275549012,2010-08-05,,,,,,,,,,,,,,,,,,,
148,CHD,-0.0006413219076349,2010-08-06,,,,,,,,,,,,,,,,,,,
149,CHD,0.0088266731999966,2010-08-09,,,,,,,,,,,,,,,,,,,
150,CHD,-0.0049313353711096,2010-08-10,Consumer Staples,395.0,0.047283566681768,0.1096343097406175,0.1425366623674474,0.129884545193303,0.1340002135927778,0.1509360746400818,0.0,0.0,2.0,12.0,0.9683309197425842,0.047283566681768,0.1096343097406175,0.1425366623674474,0.129884545193303,0.1340002135927778,0.1509360746400818
151,CHD,-0.0230212992067465,2010-08-11,,,,,,,,,,,,,,,,,,,
152,CHD,0.0183784920644227,2010-08-12,,,,,,,,,,,,,,,,,,,
153,CHD,-0.0019341157061041,2010-08-13,,,,,,,,,,,,,,,,,,,
154,CHD,0.0041982458071692,2010-08-16,,,,,,,,,,,,,,,,,,,
155,CHD,0.0056268113525013,2010-08-17,Consumer Staples,395.0,0.1739758911449599,0.1872503347044814,0.1714053746532535,0.1342685636375243,0.1268954020154326,0.1658995250021988,0.0,1.0,0.0,41.0,0.9777025580406188,0.1739758911449599,0.1872503347044814,0.1714053746532535,0.1342685636375243,0.1268954020154326,0.1658995250021988
156,CHD,-0.003836897084169,2010-08-18,,,,,,,,,,,,,,,,,,,
157,CHD,-0.0101106483631673,2010-08-19,,,,,,,,,,,,,,,,,,,
158,CHD,-0.0124839014210103,2010-08-20,,,,,,,,,,,,,,,,,,,
159,CHD,-0.0098507405748358,2010-08-23,,,,,,,,,,,,,,,,,,,
160,CHD,0.0008290428106394,2010-08-24,,,,,,,,,,,,,,,,,,,
161,CHD,-0.0003311896644382,2010-08-25,,,,,,,,,,,,,,,,,,,
162,CHD,0.0021546685248772,2010-08-26,,,,,,,,,,,,,,,,,,,
163,CHD,0.0186869379981489,2010-08-27,,,,,,,,,,,,,,,,,,,
164,CHD,-0.014285587051243,2010-08-30,,,,,,,,,,,,,,,,,,,
165,CHD,0.0083989058097215,2010-08-31,,,,,,,,,,,,,,,,,,,
166,CHD,0.0102890594110958,2010-09-01,,,,,,,,,,,,,,,,,,,
167,CHD,0.0134173516463622,2010-09-02,,,,,,,,,,,,,,,,,,,
168,CHD,0.0023924847209932,2010-09-03,,,,,,,,,,,,,,,,,,,
169,CHD,-0.0124121513023628,2010-09-07,,,,,,,,,,,,,,,,,,,
170,CHD,0.0196583713519984,2010-09-08,,,,,,,,,,,,,,,,,,,
171,CHD,0.0006321785819616,2010-09-09,,,,,,,,,,,,,,,,,,,
172,CHD,0.0055272851501164,2010-09-10,,,,,,,,,,,,,,,,,,,
173,CHD,0.0034554315227171,2010-09-13,,,,,,,,,,,,,,,,,,,
174,CHD,-0.0007825160908659,2010-09-14,,,,,,,,,,,,,,,,,,,
175,CHD,0.0097115494469639,2010-09-15,,,,,,,,,,,,,,,,,,,
176,CHD,-0.0029475390827332,2010-09-16,,,,,,,,,,,,,,,,,,,
177,CHD,0.0028009474413108,2010-09-17,,,,,,,,,,,,,,,,,,,
178,CHD,0.0032581678276546,2010-09-20,,,,,,,,,,,,,,,,,,,
179,CHD,-0.0046398984204922,2010-09-21,Consumer Staples,395.0,0.0478547430212682,0.1130601255131873,0.1473788820965363,0.1351835568486203,0.1297881350325151,0.209813359330836,0.0,0.0,0.0,26.0,0.9705139994621276,0.0478547430212682,0.1130601255131873,0.1473788820965363,0.1351835568486203,0.1297881350325151,0.209813359330836
180,CHD,-0.0054378994773708,2010-09-22,,,,,,,,,,,,,,,,,,,
181,CHD,-0.0074989070066098,2010-09-23,,,,,,,,,,,,,,,,,,,
182,CHD,0.0144815851868709,2010-09-24,,,,,,,,,,,,,,,,,,,
183,CHD,0.0094647604330651,2010-09-27,,,,,,,,,,,,,,,,,,,
184,CHD,-0.0007687270933782,2010-09-28,,,,,,,,,,,,,,,,,,,
185,CHD,0.0010768898654771,2010-09-29,,,,,,,,,,,,,,,,,,,
186,CHD,-0.0021511794755687,2010-09-30,,,,,,,,,,,,,,,,,,,
187,CHD,0.0043116340498114,2010-10-01,,,,,,,,,,,,,,,,,,,
188,CHD,0.0377181579719931,2010-10-04,,,,,,,,,,,,,,,,,,,
189,CHD,0.0106385478882475,2010-10-05,,,,,,,,,,,,,,,,,,,
190,CHD,-0.0005846553910093,2010-10-06,,,,,,,,,,,,,,,,,,,
191,CHD,0.0023402594221406,2010-10-07,,,,,,,,,,,,,,,,,,,
192,CHD,0.0185347093240288,2010-10-08,,,,,,,,,,,,,,,,,,,
193,CHD,-0.0041553534874561,2010-10-11,,,,,,,,,,,,,,,,,,,
194,CHD,-0.0025898395581093,2010-10-12,,,,,,,,,,,,,,,,,,,
195,CHD,0.0049047469751533,2010-10-13,,,,,,,,,,,,,,,,,,,
196,CHD,0.0021536285000103,2010-10-14,,,,,,,,,,,,,,,,,,,
197,CHD,-0.0002868195613714,2010-10-15,,,,,,,,,,,,,,,,,,,
198,CHD,-0.0090270697808322,2010-10-18,,,,,,,,,,,,,,,,,,,
199,CHD,-0.0144591673064602,2010-10-19,,,,,,,,,,,,,,,,,,,
200,CHD,0.0023471945948168,2010-10-20,,,,,,,,,,,,,,,,,,,
201,CHD,-0.0048298326179437,2010-10-21,,,,,,,,,,,,,,,,,,,
202,CHD,-0.0013233055501327,2010-10-22,,,,,,,,,,,,,,,,,,,
203,CHD,-0.0001475456430715,2010-10-25,,,,,,,,,,,,,,,,,,,
204,CHD,-0.0122258212011254,2010-10-26,,,,,,,,,,,,,,,,,,,
205,CHD,-0.0014913262862689,2010-10-27,,,,,,,,,,,,,,,,,,,
206,CHD,-0.0104538428436181,2010-10-28,,,,,,,,,,,,,,,,,,,
207,CHD,-0.0061878993072672,2010-10-29,,,,,,,,,,,,,,,,,,,
208,CHD,0.0041002622070211,2010-11-01,,,,,,,,,,,,,,,,,,,
209,CHD,-0.0013612891156208,2010-11-02,,,,,,,,,,,,,,,,,,,
210,CHD,0.0004541953898993,2010-11-03,,,,,,,,,,,,,,,,,,,
211,CHD,0.0006055748197564,2010-11-04,,,,,,,,,,,,,,,,,,,
212,CHD,-0.0013613525419028,2010-11-05,,,,,,,,,,,,,,,,,,,
213,CHD,0.0024236444779446,2010-11-08,,,,,,,,,,,,,,,,,,,
214,CHD,-0.0149611266969729,2010-11-09,,,,,,,,,,,,,,,,,,,
215,CHD,0.0135362503587048,2010-11-10,,,,,,,,,,,,,,,,,,,
216,CHD,-0.0113826901708264,2010-11-11,,,,,,,,,,,,,,,,,,,
217,CHD,0.0075222708561064,2010-11-12,,,,,,,,,,,,,,,,,,,
218,CHD,-0.0057898776632957,2010-11-15,,,,,,,,,,,,,,,,,,,
219,CHD,-0.0144062742272491,2010-11-16,,,,,,,,,,,,,,,,,,,
220,CHD,0.0,2010-11-17,,,,,,,,,,,,,,,,,,,
221,CHD,0.0172602412967317,2010-11-18,,,,,,,,,,,,,,,,,,,
222,CHD,-0.0010700206679943,2010-11-19,,,,,,,,,,,,,,,,,,,
223,CHD,0.0084162907708171,2010-11-22,,,,,,,,,,,,,,,,,,,
224,CHD,-0.0118360524097957,2010-11-23,,,,,,,,,,,,,,,,,,,
225,CHD,0.0064494881188827,2010-11-24,,,,,,,,,,,,,,,,,,,
226,CHD,-0.0035093851619498,2010-11-26,,,,,,,,,,,,,,,,,,,
227,CHD,0.0001532785018276,2010-11-29,,,,,,,,,,,,,,,,,,,
228,CHD,-0.0010716587204494,2010-11-30,,,,,,,,,,,,,,,,,,,
229,CHD,0.0073563803558582,2010-12-01,,,,,,,,,,,,,,,,,,,
230,CHD,0.0050204120609378,2010-12-02,,,,,,,,,,,,,,,,,,,
231,CHD,0.0031788928420477,2010-12-03,,,,,,,,,,,,,,,,,,,
232,CHD,0.0170517294449306,2010-12-06,,,,,,,,,,,,,,,,,,,
233,CHD,-0.0028190500101654,2010-12-07,,,,,,,,,,,,,,,,,,,
234,CHD,0.0005950287696443,2010-12-08,,,,,,,,,,,,,,,,,,,
235,CHD,-0.0031228467649841,2010-12-09,,,,,,,,,,,,,,,,,,,
236,CHD,0.0010446442399907,2010-12-10,,,,,,,,,,,,,,,,,,,
237,CHD,-0.001788705167943,2010-12-13,,,,,,,,,,,,,,,,,,,
238,CHD,0.0105988014621658,2010-12-14,,,,,,,,,,,,,,,,,,,
239,CHD,0.0031016140632766,2010-12-15,,,,,,,,,,,,,,,,,,,
240,CHD,-0.0001472069844635,2010-12-16,,,,,,,,,,,,,,,,,,,
241,CHD,0.0135493707329339,2010-12-17,,,,,,,,,,,,,,,,,,,
242,CHD,0.0081371921659036,2010-12-20,,,,,,,,,,,,,,,,,,,
243,CHD,0.0020179610262511,2010-12-21,,,,,,,,,,,,,,,,,,,
244,CHD,0.0163983752566152,2010-12-22,,,,,,,,,,,,,,,,,,,
245,CHD,-0.0033964436746825,2010-12-23,,,,,,,,,,,,,,,,,,,
246,CHD,-0.0032663853412681,2010-12-27,,,,,,,,,,,,,,,,,,,
247,CHD,0.0001420976229669,2010-12-28,,,,,,,,,,,,,,,,,,,
248,CHD,-0.0018514608920563,2010-12-29,,,,,,,,,,,,,,,,,,,
249,CHD,-0.0014270847374383,2010-12-30,,,,,,,,,,,,,,,,,,,
250,CHD,-0.0135774687059518,2010-12-31,,,,,,,,,,,,,,,,,,,
251,CHD,0.0044914916094664,2011-01-03,,,,,,,,,,,,,,,,,,,
252,CHD,-0.0031730178868935,2011-01-04,,,,,,,,,,,,,,,,,,,
253,CHD,0.0033280350121684,2011-01-05,,,,,,,,,,,,,,,,,,,
254,CHD,-0.0014420423962453,2011-01-06,,,,,,,,,,,,,,,,,,,
255,CHD,-0.0070773077341471,2011-01-07,,,,,,,,,,,,,,,,,,,
256,CHD,0.0058187431672607,2011-01-10,,,,,,,,,,,,,,,,,,,
257,CHD,-0.0008677355904788,2011-01-11,,,,,,,,,,,,,,,,,,,
258,CHD,0.0217106994489562,2011-01-12,,,,,,,,,,,,,,,,,,,
259,CHD,-0.0124666278943119,2011-01-13,,,,,,,,,,,,,,,,,,,
260,CHD,0.0024388237629244,2011-01-14,,,,,,,,,,,,,,,,,,,
261,CHD,0.0070119648695683,2011-01-18,,,,,,,,,,,,,,,,,,,
262,CHD,-0.0028421978059892,2011-01-19,,,,,,,,,,,,,,,,,,,
263,CHD,-0.0012824543016708,2011-01-20,,,,,,,,,,,,,,,,,,,
264,CHD,-0.0054225548913852,2011-01-21,,,,,,,,,,,,,,,,,,,
265,CHD,0.0129127370627206,2011-01-24,,,,,,,,,,,,,,,,,,,
266,CHD,0.0072242364810004,2011-01-25,,,,,,,,,,,,,,,,,,,
267,CHD,-0.0039378607437006,2011-01-26,,,,,,,,,,,,,,,,,,,
268,CHD,-0.0200479921949385,2011-01-27,,,,,,,,,,,,,,,,,,,
269,CHD,-0.0067714586977588,2011-01-28,,,,,,,,,,,,,,,,,,,
270,CHD,-0.0018858322127596,2011-01-31,,,,,,,,,,,,,,,,,,,
271,CHD,0.0087199004386981,2011-02-01,,,,,,,,,,,,,,,,,,,
272,CHD,-0.0122465539176702,2011-02-02,,,,,,,,,,,,,,,,,,,
273,CHD,0.0020420296188863,2011-02-03,,,,,,,,,,,,,,,,,,,
274,CHD,0.0007277718347948,2011-02-04,,,,,,,,,,,,,,,,,,,
275,CHD,0.0158545969682954,2011-02-07,,,,,,,,,,,,,,,,,,,
276,CHD,0.0201895742023805,2011-02-08,,,,,,,,,,,,,,,,,,,
277,CHD,0.010526195544444,2011-02-09,,,,,,,,,,,,,,,,,,,
278,CHD,-0.0108332108702275,2011-02-10,,,,,,,,,,,,,,,,,,,
279,CHD,0.023869728043105,2011-02-11,,,,,,,,,,,,,,,,,,,
280,CHD,-0.0080915125258775,2011-02-14,,,,,,,,,,,,,,,,,,,
281,CHD,-0.0004145703716517,2011-02-15,,,,,,,,,,,,,,,,,,,
282,CHD,0.0151472211183909,2011-02-16,,,,,,,,,,,,,,,,,,,
283,CHD,0.010814491363293,2011-02-17,,,,,,,,,,,,,,,,,,,
284,CHD,0.0006770883564355,2011-02-18,,,,,,,,,,,,,,,,,,,
285,CHD,-0.0025718018382737,2011-02-22,,,,,,,,,,,,,,,,,,,
286,CHD,0.0010859959370785,2011-02-23,,,,,,,,,,,,,,,,,,,
287,CHD,-0.0111139859555543,2011-02-24,,,,,,,,,,,,,,,,,,,
288,CHD,0.0230261065542456,2011-02-25,,,,,,,,,,,,,,,,,,,
289,CHD,0.0107182198823503,2011-02-28,,,,,,,,,,,,,,,,,,,
290,CHD,-0.0094116596446457,2011-03-01,,,,,,,,,,,,,,,,,,,
291,CHD,-0.0029436716051838,2011-03-02,,,,,,,,,,,,,,,,,,,
292,CHD,0.0222787421984138,2011-03-03,,,,,,,,,,,,,,,,,,,
293,CHD,0.002756973926095,2011-03-04,,,,,,,,,,,,,,,,,,,
294,CHD,0.0039279709605903,2011-03-07,,,,,,,,,,,,,,,,,,,
295,CHD,0.0164317004292982,2011-03-08,,,,,,,,,,,,,,,,,,,
296,CHD,-0.0014115402665378,2011-03-09,,,,,,,,,,,,,,,,,,,
297,CHD,-0.0114351837096351,2011-03-10,,,,,,,,,,,,,,,,,,,
298,CHD,0.0028595351506537,2011-03-11,,,,,,,,,,,,,,,,,,,
299,CHD,-0.0047951278340913,2011-03-14,,,,,,,,,,,,,,,,,,,
300,CHD,-0.0027347140249871,2011-03-15,,,,,,,,,,,,,,,,,,,
301,CHD,0.0052234965907602,2011-03-16,,,,,,,,,,,,,,,,,,,
302,CHD,0.0092231379644267,2011-03-17,,,,,,,,,,,,,,,,,,,
303,CHD,0.0139009098318916,2011-03-18,,,,,,,,,,,,,,,,,,,
304,CHD,0.0210742310196077,2011-03-21,,,,,,,,,,,,,,,,,,,
305,CHD,-0.0162877667056643,2011-03-22,,,,,,,,,,,,,,,,,,,
306,CHD,-0.0050553453708945,2011-03-23,,,,,,,,,,,,,,,,,,,
307,CHD,0.0030489446251609,2011-03-24,,,,,,,,,,,,,,,,,,,
308,CHD,0.0017729612626395,2011-03-25,,,,,,,,,,,,,,,,,,,
309,CHD,0.0106191720457233,2011-03-28,,,,,,,,,,,,,,,,,,,
